Iteration_Number Randon_Choice Neighbour_Count
17473 0 6
17474 4 7
17475 5 7
17476 0 3
17477 0 3
17478 0 4
17479 0 3
17480 0 4
17481 2 3
17482 2 7
17483 5 7
17484 2 3
17485 3 7
17486 3 7
17487 3 7
17488 6 7
17489 3 7
17490 6 7
17491 3 7
17492 2 7
17493 0 7
17494 5 6
17495 4 6
17496 3 4
17497 4 6
17498 2 4
17499 1 4
17500 1 4
17501 3 4
17502 2 6
17503 0 6
17504 3 7
17505 6 7
17506 0 5
17507 0 4
17508 3 5
17509 0 7
17510 6 7
17511 2 7
17512 3 7
17513 1 7
17514 1 6
17515 0 6
17516 1 7
17517 4 6
17518 0 6
17519 0 6
17520 6 7
17521 2 7
17522 5 7
17523 4 7
17524 1 5
17525 4 5
17526 5 7
17527 0 3
17528 0 4
17529 0 3
17530 3 4
17531 1 6
17532 3 6
17533 1 6
17534 3 6
17535 1 6
17536 3 6
17537 3 6
17538 0 6
17539 3 7
17540 0 7
17541 5 6
17542 2 4
17543 2 4
17544 1 4
17545 1 4
17546 1 4
17547 2 3
17548 0 4
17549 4 5
17550 4 7
17551 1 7
17552 3 7
17553 0 7
17554 1 6
17555 3 6
17556 3 6
17557 5 6
17558 5 6
17559 0 4
17560 0 5
17561 3 4
17562 3 6
17563 4 6
17564 3 4
17565 5 6
17566 1 4
17567 2 4
17568 1 4
17569 2 4
17570 2 4
17571 2 4
17572 0 4
17573 4 5
17574 1 7
17575 4 7
17576 4 7
17577 3 7
17578 3 7
17579 0 7
17580 5 6
17581 2 4
17582 1 4
17583 1 4
17584 0 4
17585 0 4
17586 3 5
17587 1 5
17588 0 5
17589 0 4
17590 1 5
17591 3 5
17592 2 5
17593 1 5
17594 1 5
17595 4 5
17596 1 7
17597 0 7
17598 4 6
17599 2 6
17600 2 6
17601 4 6
17602 0 4
17603 2 3
17604 0 7
17605 1 6
17606 1 6
17607 2 6
17608 4 6
17609 3 4
17610 5 6
17611 0 4
17612 3 5
17613 1 5
17614 4 5
17615 0 7
17616 5 6
17617 1 4
17618 1 4
17619 3 4
17620 3 6
17621 3 6
17622 5 6
17623 3 4
17624 2 6
17625 3 6
17626 4 6
17627 0 4
17628 0 3
17629 1 4
17630 3 4
17631 2 6
17632 1 6
17633 1 6
17634 5 6
17635 2 4
17636 2 4
17637 2 4
17638 3 4
17639 3 6
17640 2 6
17641 0 6
17642 3 7
17643 5 7
17644 2 3
17645 3 7
17646 0 7
17647 5 6
17648 2 6
17649 5 6
17650 5 6
17651 1 6
17652 5 6
17653 2 4
17654 1 4
17655 1 3
17656 3 4
17657 4 5
17658 0 4
17659 3 5
17660 1 5
17661 1 4
17662 0 5
17663 1 4
17664 2 3
17665 0 4
17666 2 5
17667 0 5
17668 2 4
17669 0 4
17670 0 5
17671 2 4
17672 1 4
17673 2 4
17674 1 4
17675 3 4
17676 3 6
17677 4 6
17678 3 4
17679 0 6
17680 4 7
17681 6 7
17682 4 7
17683 4 7
17684 2 7
17685 4 7
17686 4 7
17687 0 7
17688 0 6
17689 2 7
17690 2 7
17691 2 7
17692 3 7
17693 3 7
17694 5 7
17695 1 3
17696 0 3
17697 2 4
17698 0 4
17699 2 3
17700 5 7
17701 2 3
17702 5 7
17703 0 3
17704 3 4
17705 1 6
17706 2 6
17707 3 6
17708 0 6
17709 2 6
17710 0 6
17711 6 7
17712 6 7
17713 0 5
17714 1 4
17715 0 4
17716 3 4
17717 5 6
17718 1 4
17719 1 4
17720 0 4
17721 3 5
17722 2 5
17723 2 5
17724 4 5
17725 5 6
17726 0 5
17727 2 4
17728 3 4
17729 3 6
17730 2 6
17731 4 6
17732 2 4
17733 2 4
17734 2 4
17735 3 4
17736 3 6
17737 3 6
17738 4 6
17739 2 4
17740 1 4
17741 1 4
17742 3 4
17743 1 6
17744 1 6
17745 0 6
17746 0 7
17747 4 6
17748 0 4
17749 1 3
17750 1 3
17751 2 3
17752 6 7
17753 0 5
17754 0 4
17755 3 5
17756 1 5
17757 0 5
17758 3 4
17759 2 6
17760 0 6
17761 3 6
17762 0 6
17763 0 7
17764 5 6
17765 3 4
17766 2 6
17767 2 6
17768 3 6
17769 2 6
17770 1 6
17771 3 6
17772 3 6
17773 3 6
17774 4 7
17775 0 6
17776 2 7
17777 0 7
17778 0 6
17779 5 7
17780 1 6
17781 2 6
17782 4 6
17783 4 7
17784 1 7
17785 4 7
17786 5 7
17787 5 6
17788 1 4
17789 0 4
17790 4 5
17791 5 7
17792 5 6
17793 3 6
17794 4 6
17795 6 7
17796 6 7
17797 3 5
17798 1 5
17799 1 5
17800 2 5
17801 4 5
17802 1 7
17803 6 7
17804 2 5
17805 3 5
17806 0 5
17807 2 4
17808 3 4
17809 2 6
17810 3 6
17811 0 6
17812 0 7
17813 0 6
17814 0 7
17815 4 6
17816 4 7
17817 6 7
17818 3 5
17819 4 5
17820 2 7
17821 4 7
17822 5 7
17823 1 6
17824 3 6
17825 2 6
17826 5 6
17827 3 6
17828 3 6
17829 0 6
17830 4 6
17831 5 7
17832 4 6
17833 5 6
17834 2 4
17835 3 4
17836 5 6
17837 2 4
17838 3 4
17839 5 6
17840 1 4
17841 1 4
17842 1 4
17843 1 4
17844 0 4
17845 4 5
17846 5 7
17847 4 6
17848 1 7
17849 4 7
17850 6 7
17851 4 7
17852 6 7
17853 1 5
17854 0 5
17855 3 4
17856 1 6
17857 5 6
17858 2 4
17859 2 4
17860 2 4
17861 3 4
17862 4 6
17863 5 7
17864 4 6
17865 3 6
17866 4 6
17867 0 7
17868 5 6
17869 2 4
17870 1 4
17871 2 4
17872 1 4
17873 2 4
17874 2 4
17875 1 4
17876 3 4
17877 1 6
17878 3 6
17879 0 6
17880 5 6
17881 2 4
17882 0 4
17883 3 5
17884 3 5
17885 6 7
17886 5 8
17887 0 8
17888 1 7
17889 1 7
17890 0 7
17891 4 8
17892 6 7
17893 0 5
17894 1 4
17895 0 4
17896 2 5
17897 3 5
17898 2 5
17899 0 5
17900 3 4
17901 5 6
17902 4 6
17903 0 7
17904 3 6
17905 5 6
17906 0 4
17907 0 5
17908 1 4
17909 1 4
17910 2 4
17911 1 4
17912 0 4
17913 2 5
17914 1 6
17915 0 5
17916 1 4
17917 1 4
17918 1 4
17919 1 4
17920 3 4
17921 5 6
17922 2 6
17923 0 6
17924 2 7
17925 3 7
17926 6 7
17927 3 5
17928 1 5
17929 3 5
17930 6 7
17931 2 8
17932 6 8
17933 5 8
17934 4 8
17935 3 7
17936 4 7
17937 5 7
17938 4 6
17939 6 7
17940 1 7
17941 3 7
17942 6 7
17943 1 5
17944 4 5
17945 2 7
17946 0 7
17947 1 6
17948 0 6
17949 2 7
17950 2 7
17951 2 7
17952 5 7
17953 1 6
17954 1 6
17955 0 6
17956 3 7
17957 2 7
17958 5 7
17959 2 6
17960 0 6
17961 6 7
17962 4 5
17963 0 7
17964 0 6
17965 5 7
17966 2 6
17967 5 6
17968 4 6
17969 6 7
17970 0 5
17971 3 4
17972 2 6
17973 1 6
17974 3 6
17975 4 6
17976 6 7
17977 2 5
17978 1 5
17979 1 5
17980 3 5
17981 4 5
17982 2 7
17983 0 7
17984 2 6
17985 0 6
17986 1 7
17987 4 7
17988 2 7
17989 1 7
17990 5 7
17991 3 6
17992 4 6
17993 3 7
17994 5 8
17995 5 8
17996 4 8
17997 0 7
17998 1 6
17999 1 6
18000 1 6
18001 1 6
18002 3 6
18003 2 6
18004 3 6
18005 2 6
18006 4 6
18007 4 6
18008 2 7
18009 4 7
18010 4 7
18011 6 7
18012 4 5
18013 4 7
18014 2 7
18015 4 7
18016 0 7
18017 3 6
18018 0 6
18019 5 6
18020 1 4
18021 2 4
18022 3 4
18023 1 6
18024 3 6
18025 2 6
18026 2 6
18027 3 6
18028 4 6
18029 6 7
18030 4 5
18031 1 7
18032 6 7
18033 1 5
18034 2 5
18035 1 5
18036 1 5
18037 0 5
18038 3 4
18039 4 6
18040 4 7
18041 3 7
18042 1 7
18043 3 7
18044 7 8
18045 0 7
18046 0 6
18047 2 7
18048 6 7
18049 0 7
18050 5 6
18051 1 6
18052 3 6
18053 3 6
18054 5 6
18055 1 7
18056 6 8
18057 6 8
18058 2 8
18059 4 8
18060 2 7
18061 3 7
18062 1 7
18063 2 7
18064 4 7
18065 2 7
18066 1 7
18067 2 7
18068 1 7
18069 1 7
18070 4 7
18071 2 7
18072 3 7
18073 0 7
18074 5 6
18075 0 4
18076 0 5
18077 3 4
18078 5 6
18079 0 4
18080 1 5
18081 4 5
18082 6 7
18083 0 5
18084 2 4
18085 1 4
18086 3 4
18087 2 6
18088 3 6
18089 5 6
18090 1 4
18091 0 4
18092 2 4
18093 1 4
18094 0 4
18095 1 5
18096 4 5
18097 2 7
18098 6 7
18099 0 5
18100 2 4
18101 0 4
18102 4 5
18103 2 7
18104 0 7
18105 3 6
18106 4 6
18107 5 6
18108 2 4
18109 3 4
18110 1 6
18111 5 6
18112 0 4
18113 0 4
18114 1 5
18115 2 5
18116 3 5
18117 2 7
18118 2 7
18119 2 7
18120 5 7
18121 0 7
18122 1 6
18123 3 6
18124 0 6
18125 4 6
18126 1 6
18127 5 7
18128 4 7
18129 0 5
18130 3 4
18131 2 6
18132 3 6
18133 4 6
18134 5 7
18135 0 6
18136 4 7
18137 0 8
18138 4 7
18139 4 6
18140 6 7
18141 6 7
18142 3 7
18143 5 7
18144 3 6
18145 3 6
18146 5 6
18147 0 4
18148 2 4
18149 3 4
18150 2 6
18151 3 6
18152 5 6
18153 3 4
18154 4 6
18155 6 7
18156 2 5
18157 1 5
18158 3 5
18159 1 7
18160 4 6
18161 0 8
18162 5 7
18163 5 6
18164 2 5
18165 3 5
18166 3 8
18167 0 8
18168 4 9
18169 4 8
18170 4 9
18171 3 8
18172 5 8
18173 4 8
18174 3 6
18175 3 6
18176 6 8
18177 1 8
18178 1 7
18179 0 8
18180 6 8
18181 2 8
18182 3 8
18183 3 8
18184 5 8
18185 0 8
18186 2 8
18187 5 8
18188 4 8
18189 0 7
18190 0 6
18191 6 7
18192 7 8
18193 5 7
18194 8 9
18195 5 10
18196 1 8
18197 5 9
18198 5 9
18199 5 7
18200 1 7
18201 5 7
18202 1 7
18203 6 8
18204 6 8
18205 5 8
18206 1 9
18207 3 9
18208 4 9
18209 6 9
18210 7 9
18211 6 8
18212 2 9
18213 7 9
18214 4 8
18215 6 8
18216 5 7
18217 0 8
18218 3 9
18219 0 9
18220 4 8
18221 1 7
18222 3 6
18223 4 6
18224 1 6
18225 5 7
18226 0 9
18227 3 8
18228 0 8
18229 3 8
18230 7 8
18231 4 9
18232 8 9
18233 4 8
18234 1 7
18235 2 6
18236 4 6
18237 0 6
18238 3 7
18239 2 7
18240 0 7
18241 5 7
18242 4 9
18243 1 8
18244 3 8
18245 7 8
18246 4 9
18247 5 7
18248 1 7
18249 3 7
18250 0 7
18251 4 6
18252 0 6
18253 6 7
18254 0 6
18255 4 5
18256 4 6
18257 1 6
18258 3 6
18259 0 6
18260 2 7
18261 2 7
18262 0 7
18263 0 6
18264 0 6
18265 2 7
18266 4 7
18267 0 8
18268 6 7
18269 0 8
18270 6 8
18271 0 5
18272 0 5
18273 2 5
18274 1 5
18275 3 5
18276 1 5
18277 1 5
18278 1 5
18279 4 5
18280 5 6
18281 0 5
18282 0 5
18283 4 5
18284 4 6
18285 4 7
18286 3 6
18287 1 6
18288 0 7
18289 4 6
18290 0 6
18291 1 6
18292 4 6
18293 2 6
18294 5 6
18295 4 7
18296 5 7
18297 6 7
18298 0 6
18299 2 6
18300 0 6
18301 0 6
18302 2 6
18303 4 6
18304 5 6
18305 3 7
18306 5 7
18307 1 8
18308 0 8
18309 0 8
18310 4 8
18311 4 8
18312 1 8
18313 6 8
18314 1 5
18315 3 5
18316 2 8
18317 6 8
18318 3 5
18319 4 5
18320 5 6
18321 1 5
18322 3 5
18323 6 8
18324 3 5
18325 4 5
18326 2 6
18327 0 6
18328 3 6
18329 3 6
18330 7 8
18331 3 7
18332 2 7
18333 0 7
18334 5 7
18335 8 9
18336 0 9
18337 2 8
18338 3 9
18339 6 8
18340 0 10
18341 6 10
18342 6 8
18343 1 9
18344 4 9
18345 5 9
18346 8 9
18347 2 8
18348 1 7
18349 7 8
18350 5 8
18351 4 6
18352 4 6
18353 1 8
18354 1 7
18355 6 8
18356 6 8
18357 5 6
18358 1 8
18359 4 7
18360 4 7
18361 5 7
18362 5 7
18363 4 7
18364 4 7
18365 5 7
18366 0 7
18367 5 7
18368 1 9
18369 8 9
18370 3 9
18371 7 8
18372 3 8
18373 2 9
18374 7 8
18375 8 9
18376 5 8
18377 3 6
18378 4 6
18379 1 6
18380 0 7
18381 5 7
18382 4 8
18383 4 7
18384 3 5
18385 0 5
18386 2 5
18387 2 5
18388 4 5
18389 2 6
18390 3 6
18391 4 6
18392 2 7
18393 0 7
18394 0 7
18395 0 7
18396 3 7
18397 2 7
18398 3 7
18399 1 7
18400 2 7
18401 5 7
18402 3 6
18403 5 6
18404 0 5
18405 3 5
18406 4 5
18407 2 6
18408 0 6
18409 1 6
18410 4 6
18411 2 6
18412 0 6
18413 2 6
18414 4 6
18415 4 6
18416 0 7
18417 5 7
18418 4 6
18419 4 7
18420 2 6
18421 5 6
18422 1 7
18423 2 7
18424 6 8
18425 1 7
18426 5 8
18427 6 8
18428 6 8
18429 5 8
18430 7 8
18431 2 9
18432 7 8
18433 2 7
18434 0 7
18435 1 6
18436 1 7
18437 2 6
18438 5 6
18439 1 7
18440 5 8
18441 4 8
18442 1 7
18443 5 7
18444 1 6
18445 0 6
18446 4 7
18447 0 7
18448 5 6
18449 1 4
18450 2 4
18451 1 4
18452 3 4
18453 2 6
18454 5 6
18455 2 4
18456 2 4
18457 0 4
18458 1 5
18459 0 5
18460 3 4
18461 1 6
18462 3 6
18463 3 6
18464 1 6
18465 1 6
18466 4 6
18467 2 7
18468 2 7
18469 0 7
18470 4 6
18471 0 6
18472 1 7
18473 2 7
18474 4 7
18475 2 7
18476 4 7
18477 0 7
18478 4 6
18479 0 7
18480 1 6
18481 2 6
18482 2 6
18483 1 6
18484 3 6
18485 3 6
18486 2 6
18487 1 6
18488 3 6
18489 0 6
18490 3 7
18491 1 7
18492 3 7
18493 2 7
18494 2 7
18495 1 7
18496 1 7
18497 1 7
18498 0 7
18499 5 6
18500 0 4
18501 1 4
18502 0 4
18503 0 5
18504 0 4
18505 3 4
18506 4 6
18507 1 7
18508 5 7
18509 5 6
18510 1 4
18511 1 4
18512 1 4
18513 1 4
18514 2 4
18515 1 4
18516 1 4
18517 0 4
18518 4 5
18519 5 7
18520 1 6
18521 4 6
18522 4 7
18523 1 7
18524 5 7
18525 2 6
18526 3 6
18527 5 6
18528 3 4
18529 2 6
18530 3 6
18531 1 6
18532 4 6
18533 2 7
18534 4 7
18535 0 7
18536 4 6
18537 1 7
18538 0 7
18539 4 6
18540 4 6
18541 6 7
18542 2 5
18543 3 5
18544 2 5
18545 2 5
18546 2 5
18547 1 5
18548 3 5
18549 1 7
18550 0 6
18551 4 6
18552 1 7
18553 3 7
18554 1 7
18555 3 7
18556 0 7
18557 0 7
18558 0 7
18559 0 7
18560 5 7
18561 3 6
18562 5 6
18563 2 5
18564 4 5
18565 4 6
18566 3 6
18567 1 6
18568 0 6
18569 3 6
18570 3 6
18571 0 6
18572 5 6
18573 1 5
18574 1 5
18575 3 5
18576 4 5
18577 4 6
18578 6 7
18579 0 8
18580 6 8
18581 4 5
18582 5 6
18583 1 5
18584 1 5
18585 1 5
18586 1 5
18587 0 5
18588 4 5
18589 2 6
18590 4 6
18591 3 7
18592 1 7
18593 2 8
18594 7 8
18595 8 9
18596 0 8
18597 5 7
18598 0 6
18599 3 7
18600 5 7
18601 6 7
18602 3 6
18603 1 6
18604 3 6
18605 1 8
18606 1 7
18607 5 7
18608 5 7
18609 2 7
18610 5 7
18611 2 7
18612 2 7
18613 3 7
18614 0 7
18615 2 7
18616 0 7
18617 4 7
18618 4 7
18619 4 7
18620 4 7
18621 0 7
18622 0 6
18623 2 6
18624 5 6
18625 6 7
18626 3 6
18627 5 6
18628 4 7
18629 1 7
18630 5 7
18631 3 8
18632 6 8
18633 3 7
18634 5 7
18635 5 7
18636 6 8
18637 3 7
18638 0 7
18639 5 7
18640 2 7
18641 4 7
18642 2 7
18643 1 7
18644 1 8
18645 2 7
18646 4 7
18647 2 7
18648 5 7
18649 6 8
18650 2 7
18651 5 7
18652 6 8
18653 0 7
18654 6 7
18655 3 6
18656 0 6
18657 4 6
18658 0 7
18659 2 8
18660 7 8
18661 6 8
18662 0 8
18663 5 8
18664 1 7
18665 1 7
18666 5 7
18667 3 7
18668 6 7
18669 0 7
18670 6 8
18671 3 8
18672 7 8
18673 0 7
18674 4 7
18675 5 7
18676 1 7
18677 2 6
18678 0 6
18679 6 7
18680 3 8
18681 4 8
18682 8 9
18683 6 8
18684 5 10
18685 3 8
18686 6 8
18687 0 8
18688 7 9
18689 2 9
18690 0 9
18691 4 8
18692 3 8
18693 5 8
18694 4 8
18695 2 8
18696 4 8
18697 6 7
18698 5 7
18699 1 8
18700 0 8
18701 7 9
18702 7 9
18703 5 9
18704 3 9
18705 0 9
18706 4 9
18707 0 9
18708 2 9
18709 4 10
18710 8 10
18711 3 8
18712 3 9
18713 0 8
18714 3 7
18715 1 7
18716 5 7
18717 8 9
18718 6 8
18719 6 8
18720 5 8
18721 1 8
18722 2 8
18723 5 8
18724 6 8
18725 2 7
18726 0 7
18727 6 7
18728 0 7
18729 0 7
18730 1 7
18731 3 8
18732 6 8
18733 5 8
18734 2 8
18735 0 8
18736 3 9
18737 4 9
18738 0 8
18739 2 7
18740 1 7
18741 1 8
18742 6 8
18743 4 8
18744 3 9
18745 0 9
18746 1 8
18747 3 8
18748 4 8
18749 6 8
18750 3 5
18751 0 5
18752 4 5
18753 4 6
18754 4 6
18755 1 7
18756 6 7
18757 6 8
18758 1 5
18759 2 5
18760 2 5
18761 2 5
18762 3 5
18763 2 8
18764 6 8
18765 2 5
18766 2 5
18767 1 5
18768 3 5
18769 2 5
18770 3 5
18771 4 8
18772 2 8
18773 2 8
18774 4 8
18775 4 8
18776 5 8
18777 3 7
18778 3 7
18779 6 7
18780 5 6
18781 6 7
18782 1 6
18783 3 7
18784 4 7
18785 3 5
18786 3 5
18787 2 7
18788 3 7
18789 1 7
18790 4 6
18791 5 6
18792 6 7
18793 0 6
18794 2 6
18795 3 6
18796 0 6
18797 2 7
18798 4 7
18799 1 5
18800 1 5
18801 0 5
18802 1 4
18803 2 4
18804 2 4
18805 0 4
18806 4 5
18807 0 7
18808 5 6
18809 2 6
18810 5 6
18811 0 4
18812 3 4
18813 2 6
18814 3 6
18815 5 6
18816 5 6
18817 1 4
18818 0 4
18819 3 4
18820 4 6
18821 4 7
18822 6 7
18823 1 7
18824 6 7
18825 3 5
18826 4 7
18827 1 5
18828 4 5
18829 1 7
18830 5 7
18831 4 6
18832 6 7
18833 5 7
18834 0 6
18835 2 7
18836 5 7
18837 5 6
18838 5 6
18839 1 4
18840 3 4
18841 4 6
18842 1 7
18843 4 7
18844 4 7
18845 4 7
18846 1 7
18847 1 7
18848 6 7
18849 4 5
18850 5 7
18851 4 6
18852 3 7
18853 4 7
18854 3 7
18855 5 7
18856 0 6
18857 6 7
18858 1 7
18859 2 7
18860 1 7
18861 5 7
18862 0 6
18863 5 6
18864 2 4
18865 3 4
18866 1 6
18867 5 6
18868 2 4
18869 0 4
18870 2 5
18871 3 5
18872 1 5
18873 4 5
18874 4 7
18875 5 7
18876 3 6
18877 5 6
18878 2 6
18879 5 6
18880 2 4
18881 3 4
18882 1 6
18883 1 6
18884 0 6
18885 3 7
18886 3 7
18887 7 8
18888 2 7
18889 3 7
18890 3 7
18891 1 7
18892 3 6
18893 3 6
18894 2 6
18895 4 6
18896 5 6
18897 6 7
18898 4 6
18899 5 6
18900 3 7
18901 6 7
18902 2 6
18903 0 6
18904 3 7
18905 2 7
18906 0 7
18907 1 6
18908 1 6
18909 0 6
18910 0 6
18911 0 6
18912 4 6
18913 2 7
18914 6 7
18915 6 7
18916 3 7
18917 2 7
18918 6 7
18919 4 8
18920 0 8
18921 2 8
18922 4 8
18923 2 8
18924 1 8
18925 6 7
18926 3 6
18927 4 6
18928 5 6
18929 2 6
18930 3 6
18931 1 6
18932 4 6
18933 1 6
18934 1 6
18935 2 6
18936 3 6
18937 0 6
18938 2 6
18939 1 6
18940 1 6
18941 5 6
18942 3 7
18943 1 7
18944 1 7
18945 4 7
18946 6 7
18947 2 6
18948 1 6
18949 2 6
18950 2 6
18951 4 6
18952 5 7
18953 0 6
18954 0 6
18955 4 6
18956 0 7
18957 6 7
18958 6 8
18959 0 5
18960 2 5
18961 0 5
18962 2 5
18963 4 5
18964 4 6
18965 5 6
18966 1 5
18967 0 5
18968 2 5
18969 0 5
18970 4 5
18971 5 6
18972 3 5
18973 3 5
18974 1 5
18975 0 5
18976 4 5
18977 0 6
18978 2 6
18979 4 6
18980 5 6
18981 3 5
18982 3 5
18983 2 8
18984 0 8
18985 0 8
18986 4 9
18987 4 8
18988 3 9
18989 0 9
18990 5 8
18991 1 5
18992 2 5
18993 1 5
18994 1 5
18995 0 5
18996 3 5
18997 2 5
18998 0 5
18999 2 5
19000 1 5
19001 1 5
19002 2 5
19003 4 5
19004 5 6
19005 3 5
19006 7 8
19007 5 7
19008 5 6
19009 1 5
19010 2 5
19011 1 5
19012 1 5
19013 1 5
19014 2 5
19015 1 5
19016 2 5
19017 0 5
19018 3 6
19019 2 6
19020 5 6
19021 1 7
19022 4 7
19023 7 8
19024 8 9
19025 4 8
19026 3 7
19027 5 7
19028 2 9
19029 8 9
19030 6 8
19031 2 8
19032 2 8
19033 0 8
19034 6 8
19035 1 8
19036 2 7
19037 2 7
19038 3 7
19039 4 7
19040 3 7
19041 3 7
19042 1 7
19043 2 8
19044 4 8
19045 7 9
19046 5 9
19047 4 9
19048 4 9
19049 1 8
19050 0 7
19051 6 7
19052 5 7
19053 4 7
19054 0 7
19055 0 8
19056 4 8
19057 5 9
19058 3 7
19059 0 7
19060 4 7
19061 7 9
19062 4 8
19063 6 8
19064 0 7
19065 2 7
19066 6 7
19067 2 8
19068 0 8
19069 6 9
19070 0 9
19071 2 8
19072 6 8
19073 3 7
19074 6 7
19075 0 7
19076 5 7
19077 1 8
19078 3 8
19079 5 8
19080 4 6
19081 2 6
19082 4 6
19083 2 8
19084 1 8
19085 5 9
19086 2 7
19087 4 7
19088 1 7
19089 0 7
19090 0 7
19091 4 8
19092 5 7
19093 4 7
19094 5 8
19095 4 8
19096 2 8
19097 1 8
19098 4 7
19099 8 9
19100 3 8
19101 0 8
19102 0 8
19103 3 8
19104 4 8
19105 2 7
19106 1 7
19107 6 7
19108 7 8
19109 1 7
19110 6 7
19111 5 7
19112 6 8
19113 3 7
19114 0 7
19115 1 8
19116 3 7
19117 3 7
19118 4 7
19119 1 9
19120 5 8
19121 7 8
19122 1 7
19123 4 7
19124 3 9
19125 1 9
19126 4 10
19127 5 9
19128 7 9
19129 1 9
19130 2 8
19131 2 8
19132 4 8
19133 0 8
19134 1 7
19135 4 7
19136 6 7
19137 3 6
19138 1 6
19139 4 7
19140 5 6
19141 3 6
19142 5 6
19143 5 7
19144 1 7
19145 0 6
19146 3 7
19147 0 7
19148 5 7
19149 0 7
19150 3 7
19151 0 7
19152 3 7
19153 1 7
19154 0 6
19155 5 7
19156 6 7
19157 4 6
19158 5 6
19159 0 7
19160 5 7
19161 0 7
19162 3 7
19163 6 7
19164 2 6
19165 1 6
19166 4 5
19167 3 5
19168 1 5
19169 5 6
19170 6 7
19171 0 6
19172 0 6
19173 4 6
19174 4 7
19175 4 6
19176 3 7
19177 0 7
19178 4 6
19179 7 8
19180 2 9
19181 3 9
19182 1 9
19183 6 8
19184 3 8
19185 6 8
19186 4 8
19187 4 8
19188 6 7
19189 1 6
19190 2 5
19191 3 5
19192 4 5
19193 4 6
19194 5 6
19195 1 5
19196 3 6
19197 2 6
19198 5 6
19199 6 8
19200 4 6
19201 3 6
19202 4 6
19203 2 7
19204 3 7
19205 1 7
19206 5 6
19207 4 7
19208 6 7
19209 5 6
19210 4 7
19211 3 7
19212 2 7
19213 5 7
19214 1 8
19215 2 8
19216 7 8
19217 6 7
19218 0 7
19219 6 8
19220 6 8
19221 5 8
19222 4 8
19223 5 7
19224 2 9
19225 8 9
19226 4 9
19227 3 8
19228 4 8
19229 7 9
19230 6 9
19231 5 9
19232 0 7
19233 4 7
19234 5 9
19235 5 7
19236 5 8
19237 5 8
19238 5 8
19239 2 8
19240 5 8
19241 4 8
19242 7 8
19243 0 9
19244 1 9
19245 8 9
19246 2 8
19247 4 8
19248 6 8
19249 4 7
19250 6 9
19251 3 9
19252 0 9
19253 1 9
19254 7 9
19255 7 9
19256 2 9
19257 6 9
19258 0 7
19259 0 7
19260 2 7
19261 0 7
19262 6 8
19263 4 10
19264 4 9
19265 1 10
19266 0 9
19267 7 9
19268 5 8
19269 3 8
19270 1 8
19271 1 8
19272 6 8
19273 5 9
19274 5 7
19275 4 8
19276 6 7
19277 5 8
19278 1 9
19279 7 9
19280 4 8
19281 2 8
19282 0 8
19283 0 8
19284 8 9
19285 8 10
19286 2 9
19287 5 8
19288 2 6
19289 0 6
19290 1 7
19291 5 6
19292 2 7
19293 7 8
19294 4 7
19295 0 9
19296 6 9
19297 1 7
19298 4 7
19299 4 9
19300 5 8
19301 8 9
19302 1 8
19303 7 8
19304 8 9
19305 0 8
19306 4 8
19307 7 8
19308 3 7
19309 3 8
19310 4 7
19311 7 9
19312 1 9
19313 8 9
19314 3 8
19315 1 7
19316 2 7
19317 5 7
19318 4 8
19319 6 7
19320 2 8
19321 2 8
19322 2 8
19323 3 8
19324 5 8
19325 2 9
19326 2 9
19327 6 9
19328 6 9
19329 0 9
19330 2 9
19331 4 9
19332 7 8
19333 3 7
19334 0 7
19335 0 6
19336 2 7
19337 2 7
19338 0 7
19339 0 6
19340 1 7
19341 4 7
19342 2 5
19343 3 5
19344 2 5
19345 0 5
19346 2 5
19347 4 6
19348 1 5
19349 2 5
19350 2 4
19351 1 5
19352 4 5
19353 0 5
19354 2 5
19355 0 4
19356 2 4
19357 3 4
19358 1 4
19359 3 4
19360 1 4
19361 4 5
19362 5 6
19363 4 5
19364 3 6
19365 2 6
19366 1 5
19367 1 5
19368 1 5
19369 0 5
19370 2 5
19371 4 5
19372 1 4
19373 1 4
19374 2 4
19375 1 4
19376 2 4
19377 1 4
19378 3 4
19379 1 5
19380 4 5
19381 1 4
19382 0 4
19383 0 4
19384 0 4
19385 2 4
19386 3 4
19387 1 5
19388 0 5
19389 4 5
19390 0 4
19391 2 4
19392 1 4
19393 0 4
19394 0 4
19395 2 4
19396 2 4
19397 1 4
19398 1 4
19399 0 4
19400 0 4
19401 2 4
19402 1 4
19403 2 4
19404 1 4
19405 3 4
19406 2 5
19407 0 5
19408 3 5
19409 0 5
19410 4 5
19411 0 5
19412 4 5
19413 0 4
19414 0 4
19415 2 4
19416 3 4
19417 4 5
19418 1 4
19419 1 4
19420 2 4
19421 2 4
19422 7 8
19423 3 7
19424 1 7
19425 0 7
19426 2 6
19427 3 6
19428 4 6
19429 2 8
19430 7 8
19431 3 8
19432 6 8
19433 1 8
19434 0 8
19435 6 8
19436 7 8
19437 3 8
19438 6 8
19439 0 8
19440 3 9
19441 0 9
19442 2 8
19443 1 8
19444 5 8
19445 0 7
19446 2 7
19447 3 7
19448 5 7
19449 0 7
19450 5 7
19451 3 7
19452 3 7
19453 4 7
19454 4 7
19455 1 8
19456 7 9
19457 0 9
19458 5 8
19459 0 8
19460 0 9
19461 2 8
19462 6 8
19463 6 8
19464 3 5
19465 2 7
19466 0 7
19467 1 6
19468 2 6
